1520634055.208292,1
1520634055.336293,7
1520634055.448331,16
1520634055.558965,23
1520634055.668867,30
1520634055.779407,39
1520634055.889404,46
1520634056.000253,56
1520634056.110069,62
1520634056.219025,72
1520634056.329752,79
1520634056.439794,87
1520634056.550000,94
1520634056.659778,100
1520634056.769837,99
1520634056.880228,100
1520634056.989875,100
1520634057.099439,100
1520634057.209446,99
1520634057.319047,100
1520634057.428589,99
1520634057.539066,100
1520634057.649696,100
1520634057.759550,100
1520634057.869775,100
1520634057.981165,100
1520634058.091522,99
1520634058.202156,97
1520634058.312387,98
1520634058.422757,99
1520634058.533053,98
1520634058.643624,99
1520634058.755168,99
1520634058.864836,99
1520634058.976674,99
1520634059.088678,99
1520634059.197783,100
1520634059.307086,99
1520634059.417506,99
1520634059.527806,100
1520634059.637029,97
1520634059.747634,96
1520634059.857796,95
1520634059.967299,94
1520634060.077006,94
1520634060.186432,93
1520634060.296681,96
1520634060.406316,99
1520634060.516523,100
1520634060.623661,99
1520634060.732420,99
1520634060.842151,98
1520634060.952489,98
1520634061.063023,99
1520634061.172713,100
1520634061.281535,99
1520634061.388520,99
1520634061.534024,100
1520634061.643624,98
1520634061.754769,100
1520634061.864672,100
1520634061.974583,91
1520634062.084661,77
1520634062.195346,66
1520634062.306138,52
1520634062.417082,40
1520634062.526370,28
1520634062.636394,38
1520634062.746470,55
1520634062.855875,47
1520634062.966233,39
1520634063.077581,39
1520634063.188163,39
1520634063.297973,45
1520634063.410062,50
1520634063.519737,51
1520634063.631696,51
1520634063.742125,53
1520634063.852593,53
1520634063.963585,52
1520634064.073246,50
1520634064.182627,51
1520634064.293568,52
1520634064.403651,53
1520634064.513859,53
1520634064.625268,53
1520634064.735927,53
1520634064.846168,53
1520634064.956541,53
1520634065.067351,54
1520634065.177385,54
1520634065.285791,54
1520634065.394562,54
1520634065.504577,53
1520634065.614657,53
1520634065.724261,53
1520634065.836152,52
1520634065.944305,51
1520634066.054232,52
1520634066.164261,52
1520634066.276168,52
1520634066.387516,51
1520634066.498135,51
1520634066.609545,50
1520634066.719302,50
1520634066.830705,50
1520634066.940721,50
1520634067.050356,50
1520634067.161863,50
1520634067.271611,50
1520634067.383658,50
1520634067.493900,50
1520634067.604221,50
1520634067.714000,50
1520634067.823737,50
1520634067.933862,51
1520634068.043599,51
1520634068.152080,51
1520634068.263217,51
1520634068.373575,52
1520634068.483578,51
1520634068.594445,51
1520634068.705340,51
1520634068.815361,51
1520634068.925014,52
1520634069.034450,52
1520634069.145044,52
1520634069.255835,52
1520634069.365507,52
1520634069.476264,52
1520634069.586184,52
1520634069.696559,59
1520634069.807023,58
1520634069.916928,57
1520634070.027582,58
1520634070.138916,58
1520634070.250189,58
1520634070.360352,58
1520634070.470946,52
1520634070.582718,52
1520634070.694668,52
1520634070.804542,53
1520634070.915512,53
1520634071.027630,54
1520634071.137505,54
1520634071.247796,52
